#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.MC1R_protein_trimmed" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="Rhino-Nyc.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Rhino-Nyc" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Nycticebus_coucang" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Rhinopithecus_bieti" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@MC1R_protein_trimmed" id="treeLikelihood.MC1R_protein_trimmed" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel id="SiteModel.s:JTT" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:JTT" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:JTT" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:JTT" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:JTT" spec="beast.base.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.MC1R_protein_trimmed	Tree.height	Tree.treeLength	mutationRate	CalibratedYuleModel	birthRateY	logP(mrca(Rhino-Nyc))	mrca.age(Rhino-Nyc)	clockRate
1698000	-1710.4772929543142	-1685.8463612560413	-24.63093169827282	-1685.8463612560413	8.126783910895139	42.60543505216053	1.0	-16.01043032821801	0.4478191228093174	-2.508529416220142	7.068348740715178	0.010674450171395938
1699000	-1707.1510258550925	-1685.5983405708896	-21.552685284202823	-1685.5983405708896	8.372857463402045	35.00342443398243	1.0	-14.791993263472314	0.6311953865867403	-0.3056538632962045	5.800171935590272	0.012089273859491786
1700000	-1704.292746524449	-1683.7798290206183	-20.512917503830792	-1683.7798290206183	6.296117058153724	29.69319433528377	1.0	-12.751721991591015	0.8206427890689639	-1.0437579181271222	5.360481991855431	0.016506443223712364
1701000	-1707.3854484196077	-1685.9786551221187	-21.40679329748898	-1685.9786551221187	5.92180500683644	32.4378607450265	1.0	-14.206788368046002	0.7914670843248375	-0.5187599416846393	5.617267332828832	0.01320869992022821
1702000	-1707.1335743766092	-1686.7807988689647	-20.352775507644484	-1686.7807988689647	6.694545160501208	35.16330771712118	1.0	-13.399502734669925	0.4267016314959203	-0.8895780256905933	6.5761018456166696	0.011473444129453123
1703000	-1703.368207312729	-1681.8192637835382	-21.548943529190797	-1681.8192637835382	7.82654471257362	37.1768586837086	1.0	-14.056370190606444	0.503254720340249	-1.2639556191602437	6.720473547923696	0.012028168819595267
1704000	-1706.5652825172401	-1685.1206017185496	-21.444680798690648	-1685.1206017185496	8.0909497528272	36.57027847572191	1.0	-14.93390560740215	0.5324435463728828	-0.2258042318959013	5.997462358262687	0.012294150007834985
1705000	-1702.7128536889988	-1682.162803360929	-20.550050328069702	-1682.162803360929	6.021270248984372	29.81838501276919	1.0	-13.546462513047674	0.3225186428430895	-1.2196413985308894	5.295070909280174	0.014029772868781298
1706000	-1703.3431771712392	-1682.2916680304456	-21.05150914079345	-1682.2916680304456	7.0671936505783535	33.55016772506059	1.0	-14.131725537067165	0.4404086428173298	-0.8244887515715913	5.452872318865667	0.013965227503692654
1707000	-1705.199255248862	-1684.0161142948425	-21.183140954019635	-1684.0161142948425	7.027763430447816	36.95639882127312	1.0	-14.586438735324597	0.49410918832950473	-0.386415227297091	6.283393608478	0.011759510650321154
1708000	-1709.4094607590062	-1687.493540742877	-21.9159200161291	-1687.493540742877	7.960027435981536	39.101100105058556	1.0	-15.762877667792312	0.3722439313496738	-0.22580116800342306	5.997784671729102	0.012369619765322998
1709000	-1703.5185388108205	-1681.6239621945203	-21.894576616300174	-1681.6239621945203	8.019367764815666	34.60973939327682	1.0	-14.757628265566552	0.519960713597772	-0.87568976837044	5.429956836842282	0.012721780121825052
1710000	-1704.9784624538079	-1684.2493356182779	-20.72912683552992	-1684.2493356182779	6.181427404856262	31.128401532134042	1.0	-13.437885053144772	0.4035590508603411	-1.283276605577901	5.272853091551242	0.01386217576687375
1711000	-1704.4225696426106	-1683.112474082554	-21.310095560056634	-1683.112474082554	7.52372154335025	35.37563359826363	1.0	-15.358599676070881	0.23869973009038037	-0.4682868711027338	6.3482064893551	0.01205674082981317
1712000	-1704.0516703032015	-1683.4997971873938	-20.551873115807577	-1683.4997971873938	7.245822730891037	32.26135987606	1.0	-13.58018639567757	0.8193735868155141	-0.2557966399071202	5.87751472075716	0.013791721118859467
1713000	-1704.7202680294322	-1683.3798731132274	-21.340394916204776	-1683.3798731132274	6.962978094200731	35.28434878049536	1.0	-15.58415230195833	0.24401145857493553	-0.2510415154505181	5.887638612491233	0.011626269987053184
1714000	-1708.086211649068	-1687.7116577206139	-20.374553928454112	-1687.7116577206139	6.446901973114908	33.0523670498888	1.0	-13.523866185107565	0.7472033630935008	-0.22698037257897208	6.024382575071603	0.012038481245387606
1715000	-1706.5187518797547	-1683.8757775755466	-22.6429743042081	-1683.8757775755466	7.57433326580802	37.83648643590681	1.0	-15.745187016958084	0.6502701319475102	-0.41298742385392995	6.30593796038511	0.012251549883240568
1716000	-1704.1578123980478	-1683.5724378274738	-20.58537457057399	-1683.5724378274738	7.684810982224516	35.14817146781219	1.0	-13.919910668478813	0.5706987513021512	-0.31113945834440376	6.206576990126776	0.012633018034212637
1717000	-1702.072168178599	-1682.0586807540108	-20.01348742458825	-1682.0586807540108	7.212539476674748	34.580761928152384	1.0	-13.195390898278818	0.5045867794438231	-0.5868367266140633	6.4248796146965255	0.011883086484074176
1718000	-1704.488346044285	-1682.3959214176518	-22.092424626633115	-1682.3959214176518	7.533477541850399	35.617241129591605	1.0	-16.604663669681365	0.19128170582207996	-0.2258370644847381	5.995219213453274	0.012604715060657691
1719000	-1704.625029605387	-1683.862246851803	-20.762782753584005	-1683.862246851803	6.829549448531349	36.41471836634863	1.0	-14.254039193614766	0.39042540213545124	-0.5338443351593012	6.392462088942724	0.011463012964620264
1720000	-1706.1859532407893	-1685.4910129654245	-20.694940275364928	-1685.4910129654245	6.978508222253651	35.97928538245301	1.0	-14.42734824693433	0.4148121469139455	-0.23214016537227875	6.056341870431995	0.012032475300334364
1721000	-1709.7748874630788	-1684.1864150581985	-25.588472404880402	-1684.1864150581985	10.285515984731742	46.46477097989622	1.0	-18.47895513341608	0.17297745840887735	-1.9480970505403805	6.927983215876142	0.009401715259517567
1722000	-1706.5952369610739	-1683.3182413408713	-23.276995620202566	-1683.3182413408713	9.254654640692847	42.557140633992596	1.0	-16.669920973386184	0.4079476989311337	-0.5882997438420839	6.425739586600399	0.01120576313480342
1723000	-1707.188498608935	-1684.797948195828	-22.390550413107192	-1684.797948195828	8.639485521132244	38.9340654649853	1.0	-15.977694295575628	0.4815652043268635	-0.22827083577620622	5.964790035987814	0.010705893908777549
1724000	-1706.4373031396476	-1685.3014585452252	-21.13584459442242	-1685.3014585452252	7.2873293382871305	37.253029618637136	1.0	-14.627590479345539	0.43730146249226204	-0.42003551667589645	6.311644159283604	0.012879102775418757
1725000	-1706.3835235217487	-1684.2874955394666	-22.09602798228215	-1684.2874955394666	7.141957024392912	36.623003400590264	1.0	-13.196445478214667	0.4950336478289975	-2.687427243525062	7.109422347638701	0.010745102111467475
1726000	-1705.2327222734266	-1684.7138068921265	-20.518915381300122	-1684.7138068921265	7.058623514050378	35.498474219883725	1.0	-13.645718793956565	0.4002739158112276	-0.8734002432956519	6.569038175631005	0.01276006526065466
1727000	-1702.148106017445	-1682.5000864067495	-19.648019610695442	-1682.5000864067495	6.140505065021782	31.07369050805516	1.0	-12.797175625586108	0.48769650159148054	-0.6536135755269099	5.53749474441787	0.013987244641089797
1728000	-1703.586391947905	-1682.4669248787982	-21.11946706910673	-1682.4669248787982	6.9325413022872615	36.458574721642286	1.0	-15.184118529687176	0.29931968722545366	-0.22599942470167328	5.989800194684556	0.011895760429800312
1729000	-1709.0555841803866	-1686.3420875748661	-22.71349660552056	-1686.3420875748661	7.936053103258063	41.3274923524851	1.0	-16.447413357850515	0.3944886386855738	-0.2808368918171668	6.165899878198327	0.010802874238053563
1730000	-1708.1195225058168	-1687.3417054349247	-20.777817070892024	-1687.3417054349247	7.262874699338592	34.940931296536796	1.0	-14.344807751369622	0.4374512007273737	-0.3444485581384619	5.756425365140647	0.015299946954415923
1731000	-1706.1663634261577	-1685.880139592623	-20.286223833534624	-1685.880139592623	6.117459830816635	32.9756513851871	1.0	-13.522719895753859	0.6255986786231964	-0.31736885416584104	5.786016938145663	0.011451058445786182
1732000	-1703.8757129632763	-1682.396517386785	-21.479195576491264	-1682.396517386785	7.727046541278161	38.28341676989724	1.0	-15.150010147757204	0.3921599756924197	-0.34985596386051726	6.249062854733288	0.010906762631027474
1733000	-1701.867701219604	-1681.414246220211	-20.453454999392964	-1681.414246220211	6.488029919156942	33.216947315311955	1.0	-13.687805805469846	0.5885874873229292	-0.38047363785073884	5.721897244524608	0.012473487359928924
1734000	-1703.0899132736636	-1682.312164235435	-20.777749038228574	-1682.312164235435	6.247363432359739	30.311108071562213	1.0	-13.310995934997917	0.38342346853151854	-1.509939662493967	5.198704701795512	0.013026090419818679
1735000	-1708.4913684699864	-1684.3414220919287	-24.149946378057667	-1684.3414220919287	7.784866880594828	40.91596745014081	1.0	-16.858810229452356	0.606211290668805	-0.876469459174774	6.570385004418089	0.010010615967077372
1736000	-1707.6633613037961	-1683.7642947626516	-23.899066541144485	-1683.7642947626516	8.561123745993587	41.928003084917925	1.0	-16.301155407731958	0.4890517573042143	-1.3979071059907886	6.765544170295242	0.009024819318717611
1737000	-1707.1941581655221	-1685.2982987723308	-21.895859393191426	-1685.2982987723308	7.18556615862222	35.786869867057916	1.0	-15.174908214960947	0.627658949583642	-0.271529454227502	5.848774834133378	0.014583016007542778
1738000	-1708.090419995023	-1684.9726044341726	-23.11781556085045	-1684.9726044341726	8.313362004819679	38.51639143383028	1.0	-16.263497586211333	0.43410754560034576	-0.7734257381128762	5.476724553667885	0.012432828624282518
1739000	-1709.3455293268403	-1685.2121210829996	-24.133408243840694	-1685.2121210829996	7.721579638467212	42.416053338403344	1.0	-17.54726942590927	0.18759860855177946	-1.3436417875394069	6.747613013160779	0.009730808791125253
1740000	-1708.4960193414454	-1687.2962523936617	-21.199766947783658	-1687.2962523936617	6.31673939025892	34.234804940160046	1.0	-14.404437187435798	0.6536385571020991	-0.3053650256646635	5.800533620602448	0.01102664907098378
1741000	-1710.6398717509944	-1688.304743938627	-22.33512781236723	-1688.304743938627	8.21213442351741	40.02052603388587	1.0	-16.16182447467554	0.3780811605522408	-0.23051236542622686	5.95141495712928	0.012105309387957773
1742000	-1701.4357550906486	-1681.5060270491135	-19.929728041535007	-1681.5060270491135	5.738516679479348	27.890606300683547	1.0	-11.860343344163535	0.49553035901533987	-1.8562270573251958	5.097105846546654	0.014485635241211246
1743000	-1709.9845434490387	-1688.270112372424	-21.714431076614787	-1688.270112372424	7.331775427721508	35.954518279857325	1.0	-15.030063426281924	0.4882667730112565	-0.4859692060302709	5.639321574400725	0.015111436749881862
1744000	-1707.7928177679553	-1684.9957034097781	-22.797114358177236	-1684.9957034097781	8.043838373407937	41.21437393923823	1.0	-16.40363033824128	0.4233150894833353	-0.3377529105337162	6.236602575946447	0.010888003997405192
1745000	-1711.4525842671308	-1687.6161076275903	-23.8364766395405	-1687.6161076275903	8.707487762102385	44.9625785323586	1.0	-17.181785490248664	0.2992645122169361	-0.9455262571015794	6.599889533354622	0.010628433060679768
1746000	-1705.0021194119136	-1683.455092375132	-21.547027036781625	-1683.455092375132	6.378039139646679	33.18004151884258	1.0	-14.558169767302036	0.33063094446310576	-1.1800857424339002	5.309241579932183	0.014966452770331512
1747000	-1704.3332578260295	-1683.7090078215472	-20.624250004482402	-1683.7090078215472	7.19331052847263	34.14835146345199	1.0	-14.043533168180453	0.4816945323425	-0.39586317215353434	5.70839082704002	0.014284625452845106
1748000	-1706.8791242459617	-1684.5396601312307	-22.339464114731047	-1684.5396601312307	8.545701425906923	40.68340807360604	1.0	-16.043633704397575	0.36985366659354774	-0.3750271154228062	6.273162737921993	0.00886669572565677
1749000	-1703.894220502557	-1682.6278909031769	-21.266329599379926	-1682.6278909031769	6.031790759206741	29.363290054431737	1.0	-13.50876530686909	0.33276010010664747	-1.9423780270082767	5.0735587783449105	0.016218278469545728
1750000	-1704.6614877978354	-1683.450193304839	-21.211294492996277	-1683.450193304839	6.249716527007414	33.12362329794752	1.0	-14.213962828984421	0.38102665294796845	-1.0467850618031904	5.359299715483728	0.013186053866436427
1751000	-1706.2808969093119	-1686.2524035201661	-20.028493389145737	-1686.2524035201661	6.756851952510292	30.07461477226987	1.0	-12.616343070154803	0.7891803737317276	-0.7337981112844784	5.49601252067152	0.016153018497430043
1752000	-1709.0649643642043	-1688.7677916870118	-20.29717267719257	-1688.7677916870118	6.3924590769196925	32.91090826673727	1.0	-14.431167075926327	0.2664234467900066	-0.2729981995387651	6.153634056924299	0.013430752324066394
1753000	-1703.3909094187354	-1683.5979738947558	-19.7929355239796	-1683.5979738947558	5.825544482079458	29.109369751819145	1.0	-12.06334174150901	0.6795013368557514	-1.2008373223748263	5.301771538201822	0.014444480524302151
1754000	-1703.2237753329498	-1682.2947211646097	-20.92905416834008	-1682.2947211646097	6.527230317309231	33.296749064341164	1.0	-14.234912008645288	0.36362314296089254	-0.7903175278167504	5.4687156245606205	0.01447857950650504
1755000	-1708.1042294111196	-1687.3919272176001	-20.712302193519392	-1687.3919272176001	5.646524427422278	32.311587685503305	1.0	-14.02103259227454	0.3454338135111466	-0.8387287939343966	5.446403828910609	0.012909022806521338
1756000	-1711.1070585534112	-1690.2420438021036	-20.865014751307722	-1690.2420438021036	6.803370644933896	36.0822433660436	1.0	-14.806981157126131	0.30480077658243765	-0.3305509631650928	6.228866348029112	0.012763930770712088
1757000	-1705.3377052854814	-1682.8700123655142	-22.467692919967334	-1682.8700123655142	7.843234571249093	38.25287022717827	1.0	-15.602778847869478	0.5976535763102853	-0.4644590305837447	6.345447302738795	0.011230249919711655
1758000	-1703.896588628287	-1684.6655685735711	-19.231020054715867	-1684.6655685735711	5.821126487839544	29.41755818591763	1.0	-12.246864251082942	0.4574575923820124	-0.8509007270948038	5.440934094023756	0.01575600350912469
1759000	-1704.0032820989336	-1682.048893185628	-21.9543889133055	-1682.048893185628	5.686147834379956	28.307223689046577	1.0	-12.44944245835607	0.6481775587526531	-3.0233686558611974	4.817296042279288	0.016457711303830592
1760000	-1709.0918868165331	-1686.5331899638466	-22.5586968526865	-1686.5331899638466	7.460106628621984	36.05499265487585	1.0	-16.4656404852936	0.1873782730065354	-0.8517335776339822	6.559438211507426	0.015241775222323782
1761000	-1703.8309899991166	-1682.5909556948775	-21.240034304239057	-1682.5909556948775	7.281575665367407	37.17715347490866	1.0	-14.237047182844004	0.44409838180649724	-0.899353833639974	6.580328562538174	0.012580250692513211
1762000	-1706.6204712076956	-1685.3341642162209	-21.28630699147479	-1685.3341642162209	5.845006661345993	31.15723139086521	1.0	-13.445253047464629	0.4620080786894382	-1.6979060240794337	5.142062160924608	0.015477047594009788
1763000	-1707.5235188220854	-1689.0402285502319	-18.48329027185359	-1689.0402285502319	6.403180105782728	30.92402684291524	1.0	-11.668572767534608	0.7036520906724109	-0.2510469746928099	6.112373533467811	0.012569482500907957
1764000	-1707.302525094874	-1684.2681707844622	-23.0343543104118	-1684.2681707844622	7.880908846484418	36.21604936684231	1.0	-16.078926666394374	0.672288695244882	-0.4373390719287142	5.67477106579827	0.014845508532933599
1765000	-1703.6599333563597	-1684.694012211404	-18.96592114495569	-1684.694012211404	5.924064032452574	30.03429589351578	1.0	-11.922857114166451	0.8843477584794655	-0.2508750392238895	5.888009628585396	0.014902036917211542
1766000	-1704.6824125616613	-1682.7020894412478	-21.980323120413548	-1682.7020894412478	7.995147264365894	35.46746171888976	1.0	-15.129307216188293	0.35656334179168325	-0.9667848349179843	5.391315565225602	0.012790015222004758
1767000	-1705.7535836555369	-1684.2349897051465	-21.518593950390294	-1684.2349897051465	6.914824316934722	36.04571656862362	1.0	-15.624697311466123	0.26115264539247257	-0.32085638979107706	5.781980462863589	0.01206482764978622
1768000	-1704.9794260966903	-1682.8219727564576	-22.157453340232664	-1682.8219727564576	8.297627576844777	39.34135136766272	1.0	-15.76436013698072	0.2753384816833758	-0.767195565707911	6.520290405957665	0.011281288778730117
1769000	-1711.6455912390009	-1691.3155446909163	-20.330046548084503	-1691.3155446909163	6.823714998105757	32.96859005838897	1.0	-12.160599696155025	0.8740645108818882	-1.3889526406336175	6.762614348143572	0.01230125894401386
1770000	-1702.2620756952313	-1682.392873777317	-19.869201917914346	-1682.392873777317	5.721094539725049	27.95209168218146	1.0	-12.041027650679778	0.4482039582533415	-1.7153438019372618	5.136995814235952	0.01530301037393756
1771000	-1703.613323460176	-1683.162400944035	-20.45092251614086	-1683.162400944035	5.772262217422842	30.98263922418755	1.0	-13.095853634838829	0.47961109444114397	-1.1745475732213935	5.311248876379622	0.012559405073466916
1772000	-1707.2066167182886	-1687.3175128795888	-19.88910383869985	-1687.3175128795888	6.525134468790302	34.156549299463094	1.0	-12.832893938371523	0.5498529229698056	-0.7390797515921906	6.5066006311422555	0.015361629385939728
1773000	-1703.835154040921	-1683.6069125865686	-20.22824145435254	-1683.6069125865686	5.744208520083043	28.569086739453972	1.0	-12.245089734991769	0.4749816526821018	-1.812324719569538	5.109344801024322	0.014836293789238042
1774000	-1713.2190554189067	-1689.2155624047377	-24.00349301416899	-1689.2155624047377	9.2644238009553	38.86135456623363	1.0	-17.138865648404938	0.5871495660410976	-0.48189679410599107	5.642155451724311	0.011378578458795764
1775000	-1706.5433820421313	-1684.3493065422583	-22.194075499873023	-1684.3493065422583	8.20393298999559	39.51700737000879	1.0	-16.254927301743695	0.2903620895383222	-0.2601611190469899	5.868908874437927	0.011290488298260168
1776000	-1705.8168822024356	-1687.447781632837	-18.36910056959871	-1687.447781632837	6.359800993994703	30.94835158269435	1.0	-11.48598726177185	0.7080681523078981	-0.31318831368137107	6.209041815238774	0.013664037226887304
1777000	-1701.632533779117	-1681.1875055398903	-20.4450282392267	-1681.1875055398903	7.180964380585305	34.46277920816269	1.0	-13.942325173632556	0.5181269557156076	-0.24497574149490073	5.902060251046438	0.013481427284562182
1778000	-1705.6564292012729	-1684.3048734220627	-21.351555779210234	-1684.3048734220627	7.220653702252248	35.42118048062799	1.0	-14.707759097567502	0.5944987194772812	-0.2486322223463035	5.8931335653687835	0.014259848408832744
1779000	-1704.5815453962102	-1684.8666239429365	-19.714921453273643	-1684.8666239429365	6.617543833959247	32.65367839743967	1.0	-13.12327387803005	0.5440214187688759	-0.2851748066662021	5.827687124651878	0.011403563399970205
1780000	-1705.5255115137052	-1684.8729052126505	-20.65260630105464	-1684.8729052126505	7.11244621055131	33.37761728140899	1.0	-14.343388478834896	0.32682102729762397	-0.512028593004786	5.621689783140834	0.012401510374984158
1781000	-1706.3449346396872	-1686.4307483183757	-19.914186321311533	-1686.4307483183757	6.502175707519599	34.21704654153075	1.0	-13.555496132730386	0.38027212805018673	-0.41012456374418776	6.303589534651197	0.015445429441461789
1782000	-1710.1743666495217	-1689.6612167480305	-20.513149901491246	-1689.6612167480305	6.076310103158756	32.273833611596494	1.0	-13.545130345584564	0.8292762943404687	-0.24011833013350586	5.915362604338335	0.016269674007763888
1783000	-1706.4631859954882	-1683.756958358237	-22.706227637251192	-1683.756958358237	8.802090303615921	38.1829806812062	1.0	-16.11851903294024	0.5418506394551925	-0.28523223660077285	5.827603822611919	0.010827433729709112
1784000	-1709.9713310112545	-1690.108397461796	-19.862933549458695	-1690.108397461796	6.791179595401653	33.24584947544979	1.0	-12.433127125844372	0.7272529054935887	-0.8331550354958299	6.551073353942605	0.012768993833523678
1785000	-1706.3768903012158	-1682.5969096856295	-23.779980615586243	-1682.5969096856295	6.451347771757011	31.428180460568797	1.0	-15.67643451729543	1.0256452079000191	-1.1631372486272604	5.315403076262195	0.014921909428234867
1786000	-1709.2300353491419	-1687.2914647485284	-21.938570600613406	-1687.2914647485284	6.41507381157901	33.28340286806043	1.0	-16.465071226449204	0.1769411245895303	-0.28944208532503113	6.178396654509416	0.013561509680502539
1787000	-1704.504816845293	-1687.4942045718094	-17.010612273483577	-1687.4942045718094	6.046510211987332	28.41111377002412	1.0	-10.481073721115553	0.5406630082957646	-0.22925538900261033	6.04161752249884	0.014979067648381071
1788000	-1708.3522271889842	-1685.6510513234027	-22.701175865581575	-1685.6510513234027	6.862899073183341	34.48457619284475	1.0	-15.26154760614013	0.6332318355496853	-0.981370143265119	5.38535425218245	0.011909302930197154
1789000	-1706.7718455461506	-1686.708370150779	-20.063475395371512	-1686.708370150779	7.165620047908426	34.31189633422992	1.0	-13.861684264945241	0.34986093613501545	-0.3365239380803459	6.235300430764181	0.013915841611334802
1790000	-1705.9416037490446	-1684.6725450768988	-21.269058672145672	-1684.6725450768988	6.436086068444291	34.98047058846424	1.0	-14.568548280797536	0.5076150266167586	-0.463270044034534	5.655414240435123	0.014013484287553191
1791000	-1704.9774619000857	-1684.3823036240656	-20.595158276020175	-1684.3823036240656	6.100204222816467	33.13191934495691	1.0	-14.173291376290027	0.34391793720238695	-0.5737211936370457	5.582908978164047	0.014820338512747711
1792000	-1706.31361556852	-1686.2615561676173	-20.052059400902625	-1686.2615561676173	6.1554908962623465	31.792237302172612	1.0	-13.109760043452475	0.7217691276645813	-0.3532148567041617	5.747588130172693	0.013740282453190877
1793000	-1705.454142428702	-1685.2932819105063	-20.16086051819571	-1685.2932819105063	6.1074712939181115	30.63664934501224	1.0	-13.11434619320693	0.40614435792208825	-1.0321671145397482	5.365029228273056	0.014879022672147729
1794000	-1704.6592992319804	-1683.088131071074	-21.571168160906492	-1683.088131071074	7.359800372815544	36.28752837327425	1.0	-14.712445284043106	0.6384052006862798	-0.392331135354734	6.288565228943134	0.013245594883570187
1795000	-1706.2800259479247	-1685.7381400883237	-20.541885859600963	-1685.7381400883237	6.714676968526303	35.68157591467185	1.0	-14.369803611781279	0.3536594070175949	-0.29602348285241675	6.187392809637522	0.01359524897480665
1796000	-1709.0594610415496	-1686.712661960109	-22.346799081440643	-1686.712661960109	7.784279113026322	37.886675569670274	1.0	-15.79650162377419	0.37747037638455344	-0.6091222699664431	5.562203861756573	0.012140036879875186
1797000	-1710.5595299351066	-1687.0749079070165	-23.4846220280901	-1687.0749079070165	8.745777944638029	43.41032505863887	1.0	-17.733677486982693	0.20194758061953838	-0.434803322887656	6.323273854682782	0.008811203358923252
1798000	-1701.48242943906	-1681.3753307046504	-20.107098734409675	-1681.3753307046504	7.486214500191904	34.714834507042745	1.0	-13.811654979715787	0.41531811704595184	-0.25877359070864087	6.12841775201255	0.012341078801750867
1799000	-1708.2240334949818	-1682.5991945746503	-25.624838920331605	-1682.5991945746503	9.388336441790656	41.960555670591496	1.0	-16.938704411746013	0.6344921328977128	-2.2258888362039877	7.000024370592852	0.009235294517477715
1800000	-1710.216878245082	-1685.6326516467043	-24.58422659837769	-1685.6326516467043	9.250949089256729	44.8287531999812	1.0	-16.7923347645961	0.3246384792906771	-2.001398598762226	6.942233316678385	0.010937457634794312
1801000	-1707.0230164434072	-1685.5912719461203	-21.43174449728689	-1685.5912719461203	8.075173650044212	36.81581454754032	1.0	-14.971156283296201	0.506375459063038	-0.2257915918902461	6.000345865232949	0.010500733846551055
1802000	-1709.1543276352083	-1686.0350011468288	-23.119326488379457	-1686.0350011468288	8.144384345987184	38.472998873859474	1.0	-16.212629702558765	0.38916115145122937	-0.9350389723237487	5.40449701105745	0.011804010492576735
1803000	-1709.0940546596187	-1686.6907633813585	-22.40329127826012	-1686.6907633813585	5.446045688151711	30.50866716621241	1.0	-13.505237390362202	0.4669113550785352	-2.7443545771727567	4.8778228249229025	0.012660696443329695
1804000	-1704.007455698787	-1683.1656264811686	-20.84182921761849	-1683.1656264811686	6.857744819202399	36.173478342284696	1.0	-14.408097799699332	0.47713155857354517	-0.25839070465911557	6.127670184487977	0.013181132682012651
1805000	-1707.5013199124471	-1684.4243542991405	-23.076965613306626	-1684.4243542991405	6.4128587235184655	32.74685520066718	1.0	-16.00171537610847	0.21591396243875757	-1.692290079992247	5.143700190544363	0.01260933075440709
1806000	-1708.7684406863123	-1687.0242698244729	-21.744170861839365	-1687.0242698244729	7.23587871377016	38.38114479844982	1.0	-15.210257417952937	0.4650043656843877	-0.3843045752433145	6.281525507368859	0.012135104102415216
1807000	-1704.9452063692243	-1684.4395674077614	-20.5056389614628	-1684.4395674077614	6.324936528887796	35.048625289073975	1.0	-14.19449617289719	0.42960063358613293	-0.2406809089687404	5.9137168720895765	0.012038342483595461
1808000	-1705.5412395285698	-1682.838495468529	-22.702744060040896	-1682.838495468529	8.779475442630918	40.785050145605254	1.0	-15.799251595023378	0.418989966111227	-0.8580252326573068	6.562242776748879	0.01028392042239894
1809000	-1705.9576487555262	-1688.2017698850748	-17.755878870451397	-1688.2017698850748	6.20818888861667	29.394101453233684	1.0	-10.819038670747068	0.8126732419215658	-0.22915962631292314	6.041038236244969	0.01357235387601474
1810000	-1705.250615824079	-1684.2905015437905	-20.960114280288604	-1684.2905015437905	6.770785898247258	33.42063508961938	1.0	-14.445008931069777	0.252239498554317	-0.9767653445235434	6.612769937202706	0.012827250983802533
1811000	-1713.4252854356853	-1691.5322935167308	-21.89299191895441	-1691.5322935167308	7.814606144337899	34.88612270767646	1.0	-14.916318109591744	0.5821123713929036	-0.6025557364497224	5.565969826046048	0.01235012499222282
